instance,topic,distribution
1905-0,91,9.930486593843085E-7
1906-0,91,1.0514141520344847E-6
1907-0,91,8.991188635137554E-7
1908-0,91,1.2639029322548008E-6
1909-0,91,1.7277125086385593E-6
1910-0,91,8.532423208191116E-7
1911-0,91,1.0219724067450165E-6
1912-0,91,9.231905465288024E-7
1913-0,91,7.507507507507512E-6
1914-0,91,6.27352572145546E-6
1915-0,91,0.0013634818089085297
1916-0,91,1.191895113230037E-5
1917-0,91,7.0871722182849075E-6
1918-0,91,4.9627791563275455E-6
1919-0,91,5.050505050505052E-6
1920-0,91,9.216589861751159E-6
1921-0,91,4.208754208754208E-6
1922-0,91,3.9761431411530805E-6
1923-0,91,3.474635163307846E-6
1924-0,91,3.432887058015785E-6
1925-0,91,2.232641214556815E-6
1926-0,91,2.319109461966599E-6
1927-0,91,2.6476039184537957E-6
1928-0,91,2.7894002789400222E-6
1929-0,91,2.1231422505307807E-6
1930-0,91,4.882812500000002E-6
1931-0,91,0.016391006097560962
1932-0,91,0.017434640522875824
1934-0,91,1.0245901639344269E-5
1935-0,91,6.596306068601586E-6
1936-0,91,6.439150032195753E-6
1937-0,91,8.474576271186446E-6
1938-0,91,5.081300813008132E-6
1939-0,91,6.340238543628378E-4
1940-0,91,7.564296520423604E-6
1941-0,91,7.429420505200598E-6
1942-0,91,7.057163020465777E-6
1943-0,91,5.408328826392648E-6
1944-0,91,6.3694267515923595E-6
1945-0,91,7.993605115907278E-6
1945-1,91,2.8835063437139457E-6
1946-0,91,0.00566085360256998
1947-0,91,3.6913990402362433E-6
1948-0,91,4.436557231588284E-6
1949-0,91,0.011927152317880801
1950-0,91,0.023442095588235297
1951-0,91,0.06308596165739026
1952-0,91,0.021593936610013777
1953-0,91,0.019642065251821286
1953-1,91,0.024767211490836976
1954-0,91,0.030327926657263703
1955-0,91,0.04744704885625515
1956-0,91,0.04544559454683147
1957-0,91,0.02762376237623763
1958-0,91,0.01210125448028673
1959-0,91,0.033425681618293734
1960-0,91,0.03177450600542423
1961-0,91,0.025807952622673415
1961-1,91,0.03213808463251666
1962-0,91,0.022960837272113403
1963-0,91,0.018522727272727257
1964-0,91,7.5244544770504176E-6
1965-0,91,0.019381054897739513
1966-0,91,0.018482182138143424
1967-0,91,3.494060097833677E-6
1968-0,91,4.880429477794047E-6
1969-0,91,0.037657945118060004
1970-0,91,0.015055741360089196
1971-0,91,5.503577325261423E-6
1972-0,91,0.013965736040609144
1972-1,91,0.01288353936239425
1974-0,91,0.023779098563645375
1974-1,91,0.021589158345221078
1975-0,91,5.336179295624335E-6
1976-0,91,0.008563063063063064
1977-0,91,0.04362895493767977
1978-0,91,0.01979687500000001
1978-1,91,0.051896524610787774
1979-0,91,0.06667333333333336
1979-1,91,0.052958985279140745
1980-0,91,0.10799083769633512
1980-1,91,0.09454647521125097
1981-0,91,5.175983436853004E-6
1981-1,91,0.09621692200557101
1982-0,91,4.319654427645788E-6
1983-0,91,0.022969379532634962
1984-0,91,0.02720017833259028
1985-0,91,0.02132487309644671
1986-0,91,6.188118811881192E-6
1987-0,91,0.023335435056746543
1988-0,91,4.688232536333804E-6
1989-0,91,0.011488038277511966
1990-0,91,0.025631250000000008
1991-0,91,0.034732195409064165
1992-0,91,0.011683698296836987
1993-0,91,3.646973012399707E-6
1994-0,91,0.0058531036724081865
1995-0,91,2.811357885858865E-6
1996-0,91,0.006803928976199472
1997-0,91,0.006240471240471239
1998-0,91,3.1675641431738976E-6
1999-0,91,3.0618493570116343E-6
2000-0,91,0.00603937007874015
2001-0,91,5.1387461459403925E-6
2002-0,91,5.537098560354376E-6
2003-0,91,4.0683482506102525E-6
2004-0,91,4.164931278633902E-6
2005-0,91,4.288164665523158E-6
2006-0,91,4.088307440719544E-6
2007-0,91,4.095004095004097E-6
2008-0,91,0.0094164156626506
2009-0,91,3.97456279809221E-6
2010-0,91,3.164556962025312E-6
2011-0,91,3.431708991077556E-6
2012-0,91,3.164556962025312E-6
2013-0,91,3.2679738562091493E-6
2014-0,91,3.1357792411414194E-6
2015-0,91,3.3715441672285897E-6
2016-0,91,3.932363350373573E-6
/E:/DEV/clojure/DataAnalysis/cljs-visual/datas/topic-dists.csv,91,9.803921568627418E-5
1790-0,92,2.2727272727272763E-5
1790-1,92,1.8450184501845044E-5
1791-0,92,1.2033694344163669E-5
1792-0,92,1.1961722488038286E-5
1793-0,92,1.3037809647979151E-5
1794-0,92,8.59845227858986E-6
1795-0,92,1.2004801920768317E-5
1796-0,92,8.453085376162307E-6
1797-0,92,1.1709601873536312E-5
1798-0,92,1.1111111111111122E-5
1799-0,92,1.5898251192368856E-5
1800-0,92,1.766784452296822E-5
1801-0,92,8.090614886731396E-6
1802-0,92,1.261034047919295E-5
1803-0,92,1.2610340479192952E-5
1804-0,92,1.240694789081887E-5
1805-0,92,9.017132551848517E-6
1806-0,92,8.984725965858047E-6
1807-0,92,1.0893246187363842E-5
1808-0,92,9.69932104752668E-6
1809-0,92,1.4265335235378048E-5
1810-0,92,9.980039920159688E-6
1811-0,92,1.0775862068965525E-5
1812-0,92,7.65110941086458E-6
1813-0,92,7.5357950263752876E-6
1814-0,92,1.12233445566779E-5
1815-0,92,7.5700227100681344E-6
1816-0,92,7.215007215007218E-6
1817-0,92,5.787037037037039E-6
1818-0,92,5.7471264367816125E-6
1819-0,92,5.567928730512252E-6
1820-0,92,7.358351729212661E-6
1821-0,92,4.562043795620434E-6
1822-0,92,6.1576354679802985E-6
1823-0,92,4.08163265306122E-6
1824-0,92,3.1999999999999956E-6
1825-0,92,2.8224668360146702E-6
1826-0,92,3.3422459893048097E-6
1827-0,92,3.850596842510585E-6
1828-0,92,3.459010722933238E-6
1829-0,92,2.407897905128817E-6
1830-0,92,1.6756032171581724E-6
1831-0,92,3.5050823694356786E-6
1832-0,92,3.2164683177870624E-6
1833-0,92,3.239390994493028E-6
1834-0,92,1.9872813990460985E-6
1835-0,92,2.419549963706743E-6
1836-0,92,2.0703933747411953E-6
1837-0,92,2.165908598657129E-6
1838-0,92,2.108814846056509E-6
1839-0,92,1.8663680477790163E-6
1840-0,92,2.711496746203898E-6
1841-0,92,3.0674846625766794E-6
1842-0,92,2.9515938606847618E-6
1843-0,92,3.1181789834736436E-6
1844-0,92,2.6616981634282608E-6
1845-0,92,1.522070015220696E-6
1846-0,92,1.3446282102998489E-6
1847-0,92,1.5053439710973924E-6
1848-0,92,1.1558021266759106E-6
1849-0,92,3.197953309881668E-6
1850-0,92,3.05343511450381E-6
1851-0,92,1.8670649738610856E-6
1852-0,92,2.4740227610093964E-6
1853-0,92,2.4857071836937552E-6
1854-0,92,2.314279102059702E-6
1855-0,92,2.043735949315341E-6
1856-0,92,2.297266253158732E-6
1857-0,92,1.8158707100054417E-6
1858-0,92,1.4976785981728281E-6
1859-0,92,2.01045436268596E-6
1860-0,92,1.788268955650924E-6
1861-0,92,3.616636528028927E-6
1862-0,92,0.0020617495711835274
1863-0,92,3.9123630672926405E-6
1864-0,92,4.08163265306122E-6
1865-0,92,2.9386092522548657E-4
1866-0,92,3.4317089910775524E-6
1867-0,92,2.178649237472761E-6
1868-0,92,2.4660912453760707E-6
1869-0,92,3.175611305176239E-6
1870-0,92,2.8280542986425267E-6
1871-0,92,3.7037037037037E-6
1872-0,92,2.345765892563916E-6
1873-0,92,2.4703557312252897E-6
1874-0,92,2.527167045741717E-6
1875-0,92,2.0202020202020143E-6
1876-0,92,3.6192544335866766E-6
1877-0,92,2.24064530584808E-6
1878-0,92,3.1426775612822087E-6
1879-0,92,2.113718030014791E-6
1880-0,92,1.7711654268508637E-6
1881-0,92,0.004238349603978622
1882-0,92,2.448579823702246E-6
1883-0,92,2.959455460195316E-6
1884-0,92,2.6802465826855995E-6
1885-0,92,1.2081672103419089E-6
1886-0,92,1.5654351909830898E-6
1887-0,92,4.640371229698365E-6
1888-0,92,1.8271514708569292E-6
1889-0,92,1.8535681186283546E-6
1890-0,92,2.0458265139116144E-6
1891-0,92,1.5444015444015407E-6
1892-0,92,1.8171906232963793E-6
1893-0,92,1.84774575018477E-6
1894-0,92,1.5015015015014983E-6
1895-0,92,1.6110842597067784E-6
1896-0,92,1.551349674216565E-6
1897-0,92,2.025111381125957E-6
1898-0,92,1.1743981209630046E-6
1899-0,92,2.1652483033502063E-4
1900-0,92,1.2370113805046984E-6
1901-0,92,1.2396181975951385E-6
1902-0,92,2.5766555011594896E-6
1903-0,92,1.6469038208168607E-6
1904-0,92,1.3989927252378261E-6
1905-0,92,9.930486593843085E-7
1906-0,92,1.0514141520344847E-6
1907-0,92,1.807228915662648E-4
1908-0,92,1.2639029322548008E-6
1909-0,92,1.7277125086385593E-6
1910-0,92,8.532423208191116E-7
1911-0,92,1.0219724067450165E-6
1912-0,92,9.231905465288024E-7
1913-0,92,7.507507507507512E-6
1914-0,92,6.27352572145546E-6
1915-0,92,3.4002040122407228E-6
1916-0,92,1.191895113230037E-5
1917-0,92,7.0871722182849075E-6
1918-0,92,4.9627791563275455E-6
1919-0,92,5.050505050505052E-6
1920-0,92,9.216589861751159E-6
1921-0,92,4.208754208754208E-6
1922-0,92,3.9761431411530805E-6
1923-0,92,3.474635163307846E-6
1924-0,92,3.432887058015785E-6
1925-0,92,2.232641214556815E-6
1926-0,92,2.319109461966599E-6
1927-0,92,2.6476039184537957E-6
1928-0,92,2.7894002789400222E-6
1929-0,92,2.1231422505307807E-6
1930-0,92,4.882812500000002E-6
1931-0,92,3.810975609756095E-6
1932-0,92,5.4466230936819194E-6
1934-0,92,0.03792008196721314
1935-0,92,6.596306068601586E-6
1936-0,92,0.03220218931101096
1937-0,92,8.474576271186446E-6
1938-0,92,5.081300813008132E-6
1939-0,92,6.277463904582552E-6
1940-0,92,0.0272390317700454
1941-0,92,0.007436849925705798
1942-0,92,0.009181369089625975
1943-0,92,5.408328826392648E-6
1944-0,92,0.012108280254777077
1945-0,92,7.993605115907278E-6
